% 1. Title: Directive Keywords present in file dataset_corrected.csv

@RELATION directive_keywords_3

@ATTRIBUTE id NUMERIC
@ATTRIBUTE keyword_count NUMERIC
@ATTRIBUTE is_directive {directive, non-directive, revise}

@DATA
16987,0,non-directive
16987,0,non-directive
16987,0,non-directive
16987,0,non-directive
16987,0,non-directive
16987,0,non-directive
16988,1,directive
16988,0,non-directive
16988,0,non-directive
16988,1,directive
16988,0,non-directive
16988,0,non-directive
16988,0,non-directive
16988,0,non-directive
16988,0,non-directive
16988,0,non-directive
16989,0,non-directive
16989,0,non-directive
16989,0,non-directive
16990,1,directive
16990,0,non-directive
16990,1,directive
16990,0,non-directive
16990,0,non-directive
16991,1,directive
16991,0,non-directive
16991,1,directive
16991,0,non-directive
16991,0,non-directive
16991,0,non-directive
16991,0,non-directive
16992,0,non-directive
16992,0,non-directive
16992,0,non-directive
16992,0,non-directive
16992,0,non-directive
16993,0,non-directive
16993,0,non-directive
16993,0,non-directive
16995,1,directive
16995,1,directive
16996,1,directive
16996,1,directive
16996,0,non-directive
17000,5,directive
17000,0,non-directive
17000,0,non-directive
17000,0,non-directive
17000,0,non-directive
17000,2,directive
17000,1,directive
17000,0,non-directive
17000,3,directive
17000,2,directive
17000,0,non-directive
17000,0,non-directive
17000,0,non-directive
17000,0,non-directive
17000,0,non-directive
17000,0,non-directive
17000,0,non-directive
17000,0,non-directive
17000,0,non-directive
17005,0,non-directive
17005,0,non-directive
17005,0,non-directive
17005,0,non-directive
17006,2,directive
17006,0,non-directive
17006,1,directive
17006,0,non-directive
17006,0,non-directive
17006,0,non-directive
17006,1,directive
17006,0,non-directive
17006,0,non-directive
17006,0,non-directive
17007,2,directive
17007,0,non-directive
17007,1,directive
17007,0,non-directive
17007,0,non-directive
17007,1,directive
17007,0,non-directive
17007,0,non-directive
17007,0,non-directive
17007,0,non-directive
17008,1,directive
17008,0,non-directive
17008,1,directive
17008,0,non-directive
17008,0,non-directive
17008,0,non-directive
17008,0,non-directive
17008,0,non-directive
17009,0,non-directive
17009,0,non-directive
17009,0,non-directive
17009,0,non-directive
17009,0,non-directive
17009,0,non-directive
17015,9,directive
17015,0,non-directive
17015,3,directive
17015,0,non-directive
17015,2,directive
17015,1,directive
17015,1,directive
17015,1,directive
17015,0,non-directive
17015,0,non-directive
17015,0,non-directive
17015,1,directive
17015,1,directive
17015,0,non-directive
17015,0,non-directive
17015,1,directive
17015,0,non-directive
17015,0,non-directive
17015,0,non-directive
17015,1,directive
17015,0,non-directive
17015,0,non-directive
17016,0,non-directive
17016,0,non-directive
17016,0,non-directive
17016,0,non-directive
17016,0,non-directive
17016,0,non-directive
17016,0,non-directive
17016,0,non-directive
17016,0,non-directive
17016,0,non-directive
17017,0,non-directive
17017,0,non-directive
17017,0,non-directive
17017,0,non-directive
17017,0,non-directive
17017,0,non-directive
17017,0,non-directive
17017,0,non-directive
17018,0,non-directive
17018,0,non-directive
17018,0,non-directive
17018,0,non-directive
17018,0,non-directive
17018,0,non-directive
17018,0,non-directive
17018,0,non-directive
17019,2,directive
17019,0,non-directive
17019,1,directive
17019,0,non-directive
17019,1,directive
17019,0,non-directive
17019,0,non-directive
17020,1,directive
17020,0,non-directive
17020,1,directive
17020,0,non-directive
17020,0,non-directive
17020,0,non-directive
17021,1,directive
17021,0,non-directive
17021,1,directive
17021,0,non-directive
17021,0,non-directive
17021,0,non-directive
17021,0,non-directive
17022,1,directive
17022,0,non-directive
17022,1,directive
17022,0,non-directive
17022,0,non-directive
17022,0,non-directive
17022,0,non-directive
17022,0,non-directive
17023,1,directive
17023,0,non-directive
17023,1,directive
17023,0,non-directive
17023,0,non-directive
17023,0,non-directive
17024,1,directive
17024,0,non-directive
17024,1,directive
17024,0,non-directive
17024,0,non-directive
17024,0,non-directive
17024,0,non-directive
17031,8,directive
17031,0,non-directive
17031,0,non-directive
17031,2,directive
17031,0,non-directive
17031,1,directive
17031,0,non-directive
17031,0,non-directive
17031,1,directive
17031,0,non-directive
17031,1,directive
17031,0,non-directive
17031,1,directive
17031,2,directive
17031,0,non-directive
17031,1,directive
17031,0,non-directive
17031,0,non-directive
17031,0,non-directive
17031,0,non-directive
17031,0,non-directive
17032,3,directive
17032,0,non-directive
17032,0,non-directive
17032,2,directive
17032,1,directive
17032,0,non-directive
17032,0,non-directive
17032,0,non-directive
17032,0,non-directive
17032,0,non-directive
17032,0,non-directive
17033,3,directive
17033,0,non-directive
17033,0,non-directive
17033,2,directive
17033,1,directive
17033,0,non-directive
17033,0,non-directive
17033,0,non-directive
17033,0,non-directive
17033,0,non-directive
17033,0,non-directive
17035,3,directive
17035,0,non-directive
17035,0,non-directive
17035,0,non-directive
17035,0,non-directive
17035,0,non-directive
17035,2,directive
17035,1,directive
17035,0,non-directive
17035,0,non-directive
17035,0,non-directive
17035,0,non-directive
17035,0,non-directive
17035,0,non-directive
17035,0,non-directive
17036,3,directive
17036,0,non-directive
17036,0,non-directive
17036,0,non-directive
17036,0,non-directive
17036,0,non-directive
17036,2,directive
17036,1,directive
17036,0,non-directive
17036,0,non-directive
17036,0,non-directive
17036,0,non-directive
17036,0,non-directive
17036,0,non-directive
17036,0,non-directive
17037,2,directive
17037,0,non-directive
17037,0,non-directive
17037,0,non-directive
17037,2,directive
17037,0,non-directive
17037,0,non-directive
17037,0,non-directive
17037,0,non-directive
17038,2,directive
17038,0,non-directive
17038,0,non-directive
17038,2,directive
17038,0,non-directive
17038,0,non-directive
17038,0,non-directive
17038,0,non-directive
17039,2,directive
17039,0,non-directive
17039,0,non-directive
17039,2,directive
17039,0,non-directive
17039,0,non-directive
17039,0,non-directive
17039,0,non-directive
17040,1,directive
17040,1,directive
17040,0,non-directive
17040,0,non-directive
17040,1,directive
17041,1,directive
17041,1,directive
17041,0,non-directive
17041,0,non-directive
17041,1,directive
17041,0,non-directive
17042,1,directive
17042,1,directive
17042,0,non-directive
17042,0,non-directive
17042,0,non-directive
17042,1,directive
17042,0,non-directive
17043,0,non-directive
17043,0,non-directive
17043,0,non-directive
17043,0,non-directive
17043,0,non-directive
17043,0,non-directive
17043,0,non-directive
17043,0,non-directive
17043,0,non-directive
17043,0,non-directive
17043,0,non-directive
17044,0,non-directive
17044,0,non-directive
17044,0,non-directive
17044,0,non-directive
17044,0,non-directive
17044,0,non-directive
17044,0,non-directive
17045,1,directive
17045,0,non-directive
17045,0,non-directive
17045,0,non-directive
17045,1,directive
17045,0,non-directive
17045,0,non-directive
17046,1,directive
17046,0,non-directive
17046,1,directive
17046,0,non-directive
17046,0,non-directive
17046,0,non-directive
17047,2,directive
17047,0,non-directive
17047,2,directive
17047,0,non-directive
17047,0,non-directive
17047,0,non-directive
17047,0,non-directive
17047,0,non-directive
17048,0,non-directive
17048,0,non-directive
17048,0,non-directive
17048,0,non-directive
17048,0,non-directive
17048,0,non-directive
17048,0,non-directive
17049,4,directive
17049,0,non-directive
17049,1,directive
17049,1,directive
17049,0,non-directive
17049,0,non-directive
17049,1,directive
17049,2,directive
17049,0,non-directive
17049,0,non-directive
17049,0,non-directive
17049,0,non-directive
17050,2,directive
17050,0,non-directive
17050,1,directive
17050,0,non-directive
17050,0,non-directive
17050,0,non-directive
17050,0,non-directive
17050,1,directive
17050,0,non-directive
17050,0,non-directive
17050,0,non-directive
17050,0,non-directive
17050,0,non-directive
17052,1,directive
17052,0,non-directive
17052,0,non-directive
17052,0,non-directive
17052,0,non-directive
17052,0,non-directive
17052,1,directive
17052,0,non-directive
17052,0,non-directive
17052,1,directive
17052,0,non-directive
17052,0,non-directive
17052,0,non-directive
17053,0,non-directive
17053,0,non-directive
17053,0,non-directive
17053,0,non-directive
17054,0,non-directive
17054,0,non-directive
17054,0,non-directive
17054,0,non-directive
17055,0,non-directive
17055,0,non-directive
17055,0,non-directive
17055,0,non-directive
17055,0,non-directive
17057,0,non-directive
17057,0,non-directive
17057,0,non-directive
17057,0,non-directive
17058,0,non-directive
17058,0,non-directive
17058,0,non-directive
17059,1,directive
17059,0,non-directive
17059,1,directive
17059,0,non-directive
17059,0,non-directive
17059,0,non-directive
17059,0,non-directive
17060,0,non-directive
17060,0,non-directive
17060,0,non-directive
17060,0,non-directive
17064,1,directive
17064,0,non-directive
17064,0,non-directive
17064,1,directive
17064,0,non-directive
17064,1,directive
17064,0,non-directive
17064,0,non-directive
17064,0,non-directive
17065,0,non-directive
17065,0,non-directive
17065,0,non-directive
17065,0,non-directive
17065,0,non-directive
17065,0,non-directive
17065,0,non-directive
17067,2,directive
17067,0,non-directive
17067,2,directive
17067,0,non-directive
17067,1,directive
17067,0,non-directive
17067,0,non-directive
17067,0,non-directive
17067,0,non-directive
17067,0,non-directive
17068,2,directive
17068,1,directive
17068,0,non-directive
17068,0,non-directive
17068,1,directive
17068,0,non-directive
17068,0,non-directive
17068,0,non-directive
17068,0,non-directive
17068,0,non-directive
17069,1,directive
17069,0,non-directive
17069,1,directive
17069,0,non-directive
17073,0,non-directive
17073,0,non-directive
17073,0,non-directive
17073,0,non-directive
17074,0,non-directive
17074,0,non-directive
17074,0,non-directive
17074,0,non-directive
17074,0,non-directive
17075,0,non-directive
17075,0,non-directive
17075,0,non-directive
17075,0,non-directive
17075,0,non-directive
17076,0,non-directive
17076,0,non-directive
17076,0,non-directive
17076,0,non-directive
17076,0,non-directive
17076,0,non-directive
17078,0,non-directive
17078,0,non-directive
17078,0,non-directive
17078,0,non-directive
17078,0,non-directive
17078,0,non-directive
17079,1,directive
17079,0,non-directive
17079,0,non-directive
17079,0,non-directive
17079,0,non-directive
17079,1,directive
17079,0,non-directive
17079,0,non-directive
17080,0,non-directive
17080,0,non-directive
17080,0,non-directive
17080,0,non-directive
17080,0,non-directive
17081,3,directive
17081,0,non-directive
17081,3,directive
17081,0,non-directive
17081,0,non-directive
17081,0,non-directive
17082,0,non-directive
17082,0,non-directive
17082,0,non-directive
17082,0,non-directive
17082,0,non-directive
17083,0,non-directive
17083,0,non-directive
17083,0,non-directive
17083,0,non-directive
17083,0,non-directive
17084,0,non-directive
17084,0,non-directive
17084,0,non-directive
17084,0,non-directive
17084,0,non-directive
17084,0,non-directive
17084,0,non-directive
17084,0,non-directive
17084,0,non-directive
17084,0,non-directive
17084,0,non-directive
17085,1,directive
17085,0,non-directive
17085,1,directive
17085,0,non-directive
17085,0,non-directive
17085,0,non-directive
17086,0,non-directive
17086,0,non-directive
17086,0,non-directive
17086,0,non-directive
17086,0,non-directive
17086,0,non-directive
17086,0,non-directive
17086,0,non-directive
17086,0,non-directive
17086,0,non-directive
17086,0,non-directive
17087,2,directive
17087,0,non-directive
17087,0,non-directive
17087,2,directive
17087,0,non-directive
17087,0,non-directive
17087,0,non-directive
17087,0,non-directive
17087,0,non-directive
17087,0,non-directive
17087,0,non-directive
17087,0,non-directive
17087,0,non-directive
17089,2,directive
17089,0,non-directive
17089,0,non-directive
17089,2,directive
17089,0,non-directive
17089,0,non-directive
17089,0,non-directive
17089,0,non-directive
17089,0,non-directive
17089,0,non-directive
17089,0,non-directive
17089,0,non-directive
17089,0,non-directive
17089,0,non-directive
17089,0,non-directive
17089,0,non-directive
17090,2,directive
17090,0,non-directive
17090,0,non-directive
17090,1,directive
17090,1,directive
17090,0,non-directive
17090,0,non-directive
17091,2,directive
17091,0,non-directive
17091,0,non-directive
17091,1,directive
17091,1,directive
17091,0,non-directive
17091,0,non-directive
17091,0,non-directive
17091,0,non-directive
17091,0,non-directive
17091,0,non-directive
17091,0,non-directive
17091,0,non-directive
17091,0,non-directive
17092,1,directive
17092,1,directive
17092,0,non-directive
17093,1,directive
17093,0,non-directive
17093,0,non-directive
17093,1,directive
17093,0,non-directive
17093,0,non-directive
17093,0,non-directive
17093,0,non-directive
17093,0,non-directive
17093,0,non-directive
17093,0,non-directive
17093,0,non-directive
17093,0,non-directive
17093,0,non-directive
17093,0,non-directive
17093,0,non-directive
17093,0,non-directive
17093,0,non-directive
17093,0,non-directive
17093,0,non-directive
17094,1,directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,1,directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17094,0,non-directive
17095,1,directive
17095,0,non-directive
17095,0,non-directive
17095,1,directive
17095,0,non-directive
17095,1,directive
17096,2,directive
17096,0,non-directive
17096,1,directive
17096,0,non-directive
17096,1,directive
17096,0,non-directive
17096,1,directive
17096,0,non-directive
17096,0,non-directive
17097,0,non-directive
17097,0,non-directive
17097,0,non-directive
17097,0,non-directive
17098,2,directive
17098,1,directive
17098,1,directive
17098,0,non-directive
17098,0,non-directive
17098,1,directive
17098,0,non-directive
17099,2,directive
17099,1,directive
17099,1,directive
17099,0,non-directive
17099,0,non-directive
17099,1,directive
17099,0,non-directive
17100,2,directive
17100,0,non-directive
17100,0,non-directive
17100,2,directive
17100,0,non-directive
17100,0,non-directive
17100,0,non-directive
17101,1,directive
17101,0,non-directive
17101,1,directive
17101,0,non-directive
17101,0,non-directive
17101,0,non-directive
17101,0,non-directive
17102,2,directive
17102,0,non-directive
17102,1,directive
17102,2,directive
17102,0,non-directive
17102,0,non-directive
17102,1,directive
17102,0,non-directive
17102,0,non-directive
17102,0,non-directive
17102,0,non-directive
17102,0,non-directive
17104,0,non-directive
17104,0,non-directive
17104,0,non-directive
17105,0,non-directive
17105,0,non-directive
17105,0,non-directive
17107,0,non-directive
17107,0,non-directive
17107,0,non-directive
17107,0,non-directive
17108,0,non-directive
17108,0,non-directive
17108,0,non-directive
17108,0,non-directive
17108,0,non-directive
17109,0,non-directive
17109,0,non-directive
17109,0,non-directive
17109,0,non-directive
17109,0,non-directive
17110,3,directive
17110,2,directive
17110,1,directive
17110,1,directive
17110,0,non-directive
17112,0,non-directive
17112,0,non-directive
17112,0,non-directive
17112,0,non-directive
17112,0,non-directive
17112,0,non-directive
17112,0,non-directive
17112,0,non-directive
17112,0,non-directive
17112,0,non-directive
17112,0,non-directive
17112,0,non-directive
17113,0,non-directive
17113,0,non-directive
17113,0,non-directive
17113,0,non-directive
17113,0,non-directive
17113,0,non-directive
17113,0,non-directive
17113,0,non-directive
17113,0,non-directive
17113,0,non-directive
17113,0,non-directive
17113,0,non-directive
17114,0,non-directive
17114,0,non-directive
17114,0,non-directive
17114,0,non-directive
17114,0,non-directive
17114,0,non-directive
17114,0,non-directive
17114,0,non-directive
17114,0,non-directive
17114,0,non-directive
17114,0,non-directive
17114,0,non-directive
17115,0,non-directive
17115,0,non-directive
17115,0,non-directive
17115,0,non-directive
17115,0,non-directive
17115,0,non-directive
17115,0,non-directive
17115,0,non-directive
17115,0,non-directive
17115,0,non-directive
17115,0,non-directive
17115,0,non-directive
17115,0,non-directive
17118,0,non-directive
17118,0,non-directive
17118,0,non-directive
17120,0,non-directive
17120,0,non-directive
17120,0,non-directive
17121,0,non-directive
17121,0,non-directive
17121,0,non-directive
17121,0,non-directive
17122,1,directive
17122,0,non-directive
17122,1,directive
17122,0,non-directive
17122,0,non-directive
17123,1,directive
17123,0,non-directive
17123,1,directive
17124,1,directive
17124,0,non-directive
17124,0,non-directive
17124,0,non-directive
17124,0,non-directive
17124,0,non-directive
17124,0,non-directive
17124,0,non-directive
17124,1,directive
17124,0,non-directive
17124,0,non-directive
17124,0,non-directive
17124,0,non-directive
17124,0,non-directive
17124,0,non-directive
17124,0,non-directive
17124,0,non-directive
17125,2,directive
17125,0,non-directive
17125,0,non-directive
17125,2,directive
17125,0,non-directive
17125,0,non-directive
17126,2,directive
17126,0,non-directive
17126,0,non-directive
17126,2,directive
17126,0,non-directive
17126,0,non-directive
17127,0,non-directive
17127,0,non-directive
17127,0,non-directive
17127,0,non-directive
17127,0,non-directive
17128,0,non-directive
17128,0,non-directive
17128,0,non-directive
17128,0,non-directive
17128,0,non-directive
17129,0,non-directive
17129,0,non-directive
17129,0,non-directive
17130,0,non-directive
17130,0,non-directive
17130,0,non-directive
17130,0,non-directive
17130,0,non-directive
17130,0,non-directive
17130,0,non-directive
17130,0,non-directive
17130,0,non-directive
17130,0,non-directive
17131,1,directive
17131,0,non-directive
17131,0,non-directive
17131,0,non-directive
17131,0,non-directive
17131,1,directive
17131,0,non-directive
17131,0,non-directive
17131,0,non-directive
17131,0,non-directive
17131,0,non-directive
17132,2,directive
17132,2,directive
17132,0,non-directive
17132,0,non-directive
17132,0,non-directive
17132,0,non-directive
17133,0,non-directive
17133,0,non-directive
17133,0,non-directive
17133,0,non-directive
17133,0,non-directive
17133,0,non-directive
17133,0,non-directive
17134,0,non-directive
17134,0,non-directive
17134,0,non-directive
17134,0,non-directive
17134,0,non-directive
17135,0,non-directive
17135,0,non-directive
17135,0,non-directive
17136,0,non-directive
17136,0,non-directive
17136,0,non-directive
17137,0,non-directive
17137,0,non-directive
17137,0,non-directive
17138,1,directive
17138,0,non-directive
17138,1,directive
17139,1,directive
17139,0,non-directive
17139,1,directive
17140,0,non-directive
17140,0,non-directive
17140,0,non-directive
17141,0,non-directive
17141,0,non-directive
17141,0,non-directive
17142,0,non-directive
17142,0,non-directive
17142,0,non-directive
17143,0,non-directive
17143,0,non-directive
17143,0,non-directive
17144,0,non-directive
17144,0,non-directive
17144,0,non-directive
17145,0,non-directive
17145,0,non-directive
17145,0,non-directive
17146,0,non-directive
17146,0,non-directive
17146,0,non-directive
17147,0,non-directive
17147,0,non-directive
17147,0,non-directive
17148,0,non-directive
17148,0,non-directive
17148,0,non-directive
17149,0,non-directive
17149,0,non-directive
17149,0,non-directive
17150,0,non-directive
17150,0,non-directive
17150,0,non-directive
17151,0,non-directive
17151,0,non-directive
17151,0,non-directive
17152,0,non-directive
17152,0,non-directive
17152,0,non-directive
17153,0,non-directive
17153,0,non-directive
17153,0,non-directive
17154,0,non-directive
17154,0,non-directive
17154,0,non-directive
17155,0,non-directive
17155,0,non-directive
17155,0,non-directive
17156,0,non-directive
17156,0,non-directive
17156,0,non-directive
17157,0,non-directive
17157,0,non-directive
17157,0,non-directive
17158,0,non-directive
17158,0,non-directive
17158,0,non-directive
17159,0,non-directive
17159,0,non-directive
17159,0,non-directive
17160,0,non-directive
17160,0,non-directive
17160,0,non-directive
17160,0,non-directive
17161,1,directive
17161,0,non-directive
17161,1,directive
17162,1,directive
17162,0,non-directive
17162,1,directive
17163,0,non-directive
17163,0,non-directive
17163,0,non-directive
17163,0,non-directive
17163,0,non-directive
17163,0,non-directive
17164,0,non-directive
17164,0,non-directive
17164,0,non-directive
17164,0,non-directive
17164,0,non-directive
17164,0,non-directive
17165,0,non-directive
17165,0,non-directive
17165,0,non-directive
17165,0,non-directive
17165,0,non-directive
17165,0,non-directive
17166,0,non-directive
17166,0,non-directive
17166,0,non-directive
17166,0,non-directive
17167,2,directive
17167,0,non-directive
17167,0,non-directive
17167,2,directive
17167,0,non-directive
17167,0,non-directive
17168,1,directive
17168,1,directive
17168,0,non-directive
17169,0,non-directive
17169,0,non-directive
17169,0,non-directive
17169,0,non-directive
17170,0,non-directive
17170,0,non-directive
17170,0,non-directive
17170,0,non-directive
17171,3,directive
17171,0,non-directive
17171,0,non-directive
17171,0,non-directive
17171,0,non-directive
17171,1,directive
17171,0,non-directive
17171,0,non-directive
17171,2,directive
17171,0,non-directive
17171,1,directive
17171,1,directive
17171,0,non-directive
17171,0,non-directive
17171,0,non-directive
17171,0,non-directive
17171,0,non-directive
17172,0,non-directive
17172,0,non-directive
17172,0,non-directive
17172,0,non-directive
17172,0,non-directive
17173,1,directive
17173,0,non-directive
17173,0,non-directive
17173,1,directive
17173,0,non-directive
17173,0,non-directive
17174,0,non-directive
17174,0,non-directive
17174,0,non-directive
17174,0,non-directive
17174,0,non-directive
17175,0,non-directive
17175,0,non-directive
17175,0,non-directive
17175,0,non-directive
17175,0,non-directive
17175,0,non-directive
17176,1,directive
17176,0,non-directive
17176,0,non-directive
17176,1,directive
17176,0,non-directive
17176,0,non-directive
17177,1,directive
17177,0,non-directive
17177,0,non-directive
17177,1,directive
17177,0,non-directive
17177,0,non-directive
17177,0,non-directive
17178,0,non-directive
17178,0,non-directive
17178,0,non-directive
17178,0,non-directive
17178,0,non-directive
17179,1,directive
17179,0,non-directive
17179,0,non-directive
17179,1,directive
17179,0,non-directive
17179,0,non-directive
17180,0,non-directive
17180,0,non-directive
17180,0,non-directive
17181,0,non-directive
17181,0,non-directive
17181,0,non-directive
17181,0,non-directive
17181,0,non-directive
17181,0,non-directive
17182,1,directive
17182,0,non-directive
17182,0,non-directive
17182,1,directive
17182,0,non-directive
17182,0,non-directive
17182,0,non-directive
17183,1,directive
17183,1,directive
17183,0,non-directive
17183,0,non-directive
17183,0,non-directive
17183,0,non-directive
17183,0,non-directive
17183,0,non-directive
17184,1,directive
17184,1,directive
17184,0,non-directive
17184,0,non-directive
17184,0,non-directive
17184,0,non-directive
17185,0,non-directive
17185,0,non-directive
17185,0,non-directive
17185,0,non-directive
17185,0,non-directive
17186,0,non-directive
17186,0,non-directive
17186,0,non-directive
17186,0,non-directive
17187,0,non-directive
17187,0,non-directive
17187,0,non-directive
17187,0,non-directive
17187,0,non-directive
17188,0,non-directive
17188,0,non-directive
17188,0,non-directive
17188,0,non-directive
17189,1,directive
17189,0,non-directive
17189,1,directive
17189,0,non-directive
17190,1,directive
17190,0,non-directive
17190,1,directive
17190,0,non-directive
17191,1,directive
17191,0,non-directive
17191,1,directive
17191,0,non-directive
17191,0,non-directive
17191,0,non-directive
17191,0,non-directive
17192,0,non-directive
17192,0,non-directive
17192,0,non-directive
17192,0,non-directive
17193,5,directive
17193,0,non-directive
17193,1,directive
17193,3,directive
17193,1,directive
17193,1,directive
17193,0,non-directive
17194,0,non-directive
17194,0,non-directive
17194,0,non-directive
17194,0,non-directive
17196,1,directive
17196,0,non-directive
17196,0,non-directive
17196,1,directive
17196,0,non-directive
17196,0,non-directive
17197,1,directive
17197,0,non-directive
17197,0,non-directive
17197,1,directive
17197,0,non-directive
17197,0,non-directive
17198,0,non-directive
17198,0,non-directive
17198,0,non-directive
17199,0,non-directive
17199,0,non-directive
17199,0,non-directive
17199,0,non-directive
17199,0,non-directive
17200,2,directive
17200,0,non-directive
17200,0,non-directive
17200,1,directive
17200,0,non-directive
17200,2,directive
17200,1,directive
17200,0,non-directive
17200,0,non-directive
17200,0,non-directive
17200,0,non-directive
17200,0,non-directive
17200,0,non-directive
17201,1,directive
17201,0,non-directive
17201,0,non-directive
17201,0,non-directive
17201,0,non-directive
17201,0,non-directive
17201,0,non-directive
17201,1,directive
17201,0,non-directive
17202,2,directive
17202,0,non-directive
17202,1,directive
17202,0,non-directive
17202,0,non-directive
17202,0,non-directive
17202,0,non-directive
17202,0,non-directive
17202,1,directive
17202,0,non-directive
17202,0,non-directive
17202,0,non-directive
17202,0,non-directive
17202,0,non-directive
17203,1,directive
17203,0,non-directive
17203,0,non-directive
17203,0,non-directive
17203,0,non-directive
17203,0,non-directive
17203,0,non-directive
17203,1,directive
17203,0,non-directive
17204,2,directive
17204,0,non-directive
17204,1,directive
17204,0,non-directive
17204,0,non-directive
17204,0,non-directive
17204,0,non-directive
17204,0,non-directive
17204,1,directive
17204,0,non-directive
17204,0,non-directive
17204,0,non-directive
17204,0,non-directive
17204,0,non-directive
17205,1,directive
17205,0,non-directive
17205,0,non-directive
17205,0,non-directive
17205,0,non-directive
17205,0,non-directive
17205,0,non-directive
17205,1,directive
17205,0,non-directive
17206,2,directive
17206,0,non-directive
17206,1,directive
17206,0,non-directive
17206,0,non-directive
17206,0,non-directive
17206,0,non-directive
17206,0,non-directive
17206,1,directive
17206,0,non-directive
17206,0,non-directive
17206,0,non-directive
17206,0,non-directive
17206,0,non-directive
17207,1,directive
17207,0,non-directive
17207,0,non-directive
17207,0,non-directive
17207,0,non-directive
17207,0,non-directive
17207,0,non-directive
17207,1,directive
17207,0,non-directive
17208,2,directive
17208,0,non-directive
17208,1,directive
17208,0,non-directive
17208,0,non-directive
17208,0,non-directive
17208,0,non-directive
17208,0,non-directive
17208,1,directive
17208,0,non-directive
17208,0,non-directive
17208,0,non-directive
17208,0,non-directive
17208,0,non-directive
17209,1,directive
17209,0,non-directive
17209,0,non-directive
17209,0,non-directive
17209,0,non-directive
17209,0,non-directive
17209,0,non-directive
17209,1,directive
17209,0,non-directive
17210,2,directive
17210,0,non-directive
17210,1,directive
17210,0,non-directive
17210,0,non-directive
17210,0,non-directive
17210,0,non-directive
17210,0,non-directive
17210,1,directive
17210,0,non-directive
17210,0,non-directive
17210,0,non-directive
17210,0,non-directive
17210,0,non-directive
17211,1,directive
17211,0,non-directive
17211,0,non-directive
17211,0,non-directive
17211,0,non-directive
17211,0,non-directive
17211,0,non-directive
17211,0,non-directive
17211,0,non-directive
17211,0,non-directive
17211,0,non-directive
17211,0,non-directive
17211,1,directive
17211,0,non-directive
17212,2,directive
17212,0,non-directive
17212,1,directive
17212,0,non-directive
17212,0,non-directive
17212,0,non-directive
17212,0,non-directive
17212,0,non-directive
17212,0,non-directive
17212,0,non-directive
17212,0,non-directive
17212,0,non-directive
17212,0,non-directive
17212,1,directive
17212,0,non-directive
17212,0,non-directive
17212,0,non-directive
17212,0,non-directive
17212,0,non-directive
17213,1,directive
17213,0,non-directive
17213,0,non-directive
17213,0,non-directive
17213,0,non-directive
17213,0,non-directive
17213,0,non-directive
17213,0,non-directive
17213,0,non-directive
17213,0,non-directive
17213,0,non-directive
17213,0,non-directive
17213,1,directive
17213,0,non-directive
17214,2,directive
17214,0,non-directive
17214,1,directive
17214,0,non-directive
17214,0,non-directive
17214,0,non-directive
17214,0,non-directive
17214,0,non-directive
17214,0,non-directive
17214,0,non-directive
17214,0,non-directive
17214,0,non-directive
17214,0,non-directive
17214,1,directive
17214,0,non-directive
17214,0,non-directive
17214,0,non-directive
17214,0,non-directive
17214,0,non-directive
17237,0,non-directive
17237,0,non-directive
17237,0,non-directive
17237,0,non-directive
17237,0,non-directive
17237,0,non-directive
17237,0,non-directive
17237,0,non-directive
17238,0,non-directive
17238,0,non-directive
17238,0,non-directive
17238,0,non-directive
17238,0,non-directive
17238,0,non-directive
17238,0,non-directive
17238,0,non-directive
17239,0,non-directive
17239,0,non-directive
17239,0,non-directive
17239,0,non-directive
17239,0,non-directive
17239,0,non-directive
17239,0,non-directive
17239,0,non-directive
17240,0,non-directive
17240,0,non-directive
17240,0,non-directive
17240,0,non-directive
17240,0,non-directive
17240,0,non-directive
17240,0,non-directive
17240,0,non-directive
17241,0,non-directive
17241,0,non-directive
17241,0,non-directive
17241,0,non-directive
17241,0,non-directive
17241,0,non-directive
17241,0,non-directive
17241,0,non-directive
17242,0,non-directive
17242,0,non-directive
17242,0,non-directive
17242,0,non-directive
17242,0,non-directive
17242,0,non-directive
17242,0,non-directive
17242,0,non-directive
17243,0,non-directive
17243,0,non-directive
17243,0,non-directive
17243,0,non-directive
17243,0,non-directive
17243,0,non-directive
17243,0,non-directive
17243,0,non-directive
17243,0,non-directive
17244,0,non-directive
17244,0,non-directive
17244,0,non-directive
17244,0,non-directive
17244,0,non-directive
17244,0,non-directive
17244,0,non-directive
17244,0,non-directive
17244,0,non-directive
17245,0,non-directive
17245,0,non-directive
17245,0,non-directive
17245,0,non-directive
17245,0,non-directive
17245,0,non-directive
17245,0,non-directive
17245,0,non-directive
17245,0,non-directive
17246,0,non-directive
17246,0,non-directive
17246,0,non-directive
17246,0,non-directive
17247,1,directive
17247,0,non-directive
17247,1,directive
17247,0,non-directive
17247,0,non-directive
17247,0,non-directive
